,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_dTLB_load_misses,perf_dTLB_loads,perf_dTLB_store_misses,perf_dTLB_stores,perf_iTLB_load_misses,perf_iTLB_loads,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,platform,hostname,run_id,verdict,runsolver_error
514,900.038,900.024,899.577,0.446919,99.9985,852144,true,false,0,27162936,2111085355869162,656694,233598686677,1187304,11581,2205375587273,3260512097,900.016150950,0,900.024,900.038,852144,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/post-cbmc-aes-ee-r2.cnf.gz/0,TLE,NaN
515,40.5646,40.5576,40.5131,0.04458,99.9828,491448,false,false,20,6944628,140750407076065,144865,8636085956,85681,6012,99890473058,28452710,40.551143655,20,40.5576,40.5646,491448,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/countbitswegner064.cnf.gz/0,OK,NaN
516,148.374,148.367,148.159,0.207533,99.9951,602080,false,false,10,30152079,281493049263090,3073705,30406292618,283458,11276,365212045985,776486510,148.360894371,10,148.367,148.374,602080,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/mizh-md5-47-3.cnf.gz/0,OK,NaN
517,63.7005,63.6964,63.6762,0.020138,99.9934,432388,false,false,20,9371357,140764994496399,120087,13551981760,100873,6853,155427100634,18429928,63.687546866,20,63.6964,63.7005,432388,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/simon-s02b-dp11u10.cnf.gz/0,OK,NaN
518,469.769,469.764,469.722,0.041935,99.999,503572,false,false,20,63866951,1125920689162421,2076946,106227540839,625853,7890,1146785004311,995266547,469.755801713,20,469.764,469.769,503572,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/sortnet-6-ipc5-h11-unsat.cnf.gz/0,OK,NaN
519,75.6178,75.6105,75.5684,0.042111,99.9904,471108,false,false,20,2942455,140782085627894,39108,21706256531,111656,6785,187291726295,46480322,75.604787448,20,75.6105,75.6178,471108,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/rpoc_xits_07_UNSAT.cnf.gz/0,OK,NaN
520,239.717,239.71,239.202,0.508234,99.9972,2038168,false,false,10,12881004,562967311684774,151133,36893617491,392506,6972,586363024863,2068464251,239.703807081,10,239.71,239.717,2038168,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/anbul-part-10-15-s.cnf.gz/0,OK,NaN
521,98.415,98.4058,98.2761,0.129768,99.9906,672896,false,false,10,13724852,140761139925694,399946,20174125658,248715,7720,244219235970,728816792,98.401017443,10,98.4058,98.415,672896,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/ibm-2004-23-k100.cnf.gz/0,OK,NaN
522,900.038,899.944,898.496,1.44763,99.9896,898648,true,false,0,82722127,2111096648024118,1596864,243754099826,1628908,12408,2226035322842,6553758640,900.024524112,0,899.944,900.038,898648,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/velev-vliw-uns-2.0-iq1.cnf.gz/0,TLE,NaN
523,900.042,900.019,899.382,0.637898,99.9975,1999660,true,false,0,12734823,2111068058570113,297053,101620875778,1071260,7479,2217387686347,10815405073,900.026054062,0,900.019,900.042,1999660,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/ndhf_xits_19_UNKNOWN.cnf.gz/0,TLE,NaN
524,900.039,900.038,899.875,0.162977,99.9999,654400,true,false,0,261308397,2111084979653754,1296109,167768083507,1308402,15836,2192658264539,1464427066,900.025631033,0,900.038,900.039,654400,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/maxxor032.cnf.gz/0,TLE,NaN
525,619.954,619.946,619.744,0.201517,99.9986,766184,false,false,20,29004872,1548125158176847,1292860,110624764163,795046,6323,1511105598837,7571503127,619.934405934,20,619.946,619.954,766184,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/dated-10-13-u.cnf.gz/0,OK,NaN
526,900.039,900.037,899.385,0.652423,99.9998,875424,true,false,0,205318551,2111082706016377,24184945,177086822276,1236726,9071,2193687160976,6876272463,900.025656633,0,900.037,900.039,875424,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/slp-synthesis-aes-top30.cnf.gz/0,TLE,NaN
527,900.038,900.036,900,0.035878,99.9998,474696,true,false,0,177517069,2111098103307378,1377230,167379238254,1513696,17506,2195709486137,374529363,900.025398090,0,900.036,900.038,474696,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/rand_net60-40-10.shuffled.cnf.gz/0,TLE,NaN
528,543.608,543.606,543.285,0.320866,99.9995,634628,false,false,20,238991696,1266662006235355,29062401,98413520444,867328,38509,1325126964749,4491717346,543.595207590,20,543.606,543.608,634628,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf.gz/0,OK,NaN
529,113.199,113.195,112.933,0.261687,99.9962,1090824,false,false,10,19403557,281499188075172,1086590,18758420282,195367,5618,275512514586,809472520,113.185440978,10,113.195,113.199,1090824,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/UTI-15-10p1.cnf.gz/0,OK,NaN
530,34.9829,34.9783,34.9011,0.077178,99.9867,568112,false,false,20,5577463,140749663211572,136765,9391053443,85148,7325,83814656889,118417329,34.969760628,20,34.9783,34.9829,568112,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/q_query_3_L80_coli.sat.cnf.gz/0,OK,NaN
531,694.649,694.632,694.421,0.210352,99.9975,650972,false,false,10,29606671,1688849917146614,268431,127150188767,1022940,8874,1705125798795,1282970243,694.625701663,10,694.632,694.649,650972,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/vmpc_30.cnf.gz/0,OK,NaN
532,309.212,309.201,309.069,0.131989,99.9962,707164,false,false,20,8100442,703714068548253,138131,103833877532,389401,7331,754185203888,1380474069,309.190936376,20,309.201,309.212,707164,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/traffic_kkb_unknown.cnf.gz/0,OK,NaN
533,103.523,103.509,103.396,0.113246,99.9869,688728,false,false,20,12459439,140779136285915,195365,26699406652,178543,7068,254661988371,463254000,103.509391496,20,103.509,103.523,688728,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/q_query_3_L100_coli.sat.cnf.gz/0,OK,NaN
534,47.6613,47.6566,47.5595,0.097066,99.9902,574852,false,false,10,29833122,140757180636357,6112765,9563169868,91735,6091,117690215074,285760091,47.647969527,10,47.6566,47.6613,574852,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/UR-10-10p1.cnf.gz/0,OK,NaN
535,40.5985,40.5943,40.5593,0.034926,99.9896,465248,false,false,10,2017941,140744287312294,31535,7695290978,67148,7218,97798544955,45089106,40.585392371,10,40.5943,40.5985,465248,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/grieu-vmpc-27.cnf.gz/0,OK,NaN
536,46.027,46.0177,45.9232,0.094569,99.98,611272,false,false,10,5541512,26977737401,104332,9211788043,110550,6572,114740246532,426948613,46.009634469,10,46.0177,46.027,611272,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/SAT_dat.k85.debugged.cnf.gz/0,OK,NaN
537,6.63452,6.6299,6.49316,0.13674,99.9304,649168,false,false,20,1051762,5100005395,112796,1787330964,55016,6642,16503968207,50742924,6.621582095,20,6.6299,6.63452,649168,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/manol-pipe-c10nidw_s.cnf.gz/0,OK,NaN
538,96.0957,96.0798,96.0391,0.040719,99.9834,484668,false,false,20,9673853,140769313041489,70680,22606220108,137778,6126,238131994115,178527341,96.080930780,20,96.0798,96.0957,484668,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/q_query_3_l47_lambda.cnf.gz/0,OK,NaN
539,0.343763,0.330806,0.300235,0.030571,96.2308,445884,false,false,10,296324,288218339,24327,109375139,15178,6799,792369875,988206,0.323788814,10,0.330806,0.343763,445884,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE11-12.cnf.gz/0,OK,NaN
540,0.0339391,0.027144,0.015648,0.011496,79.9786,0,false,false,20,31408,11617536,4951,6500994,11504,5510,35244138,35590,0.018343546,20,0.027144,0.0339391,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/E07N15.cnf.gz/0,OK,NaN
541,0.151292,0.133821,0.118349,0.015472,88.4521,423260,false,false,10,69660,106803665,8854,39799767,13647,5977,300516248,111308,0.138224050,10,0.133821,0.151292,423260,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE09-22.cnf.gz/0,OK,NaN
542,352.011,351.985,351.863,0.121285,99.9925,646196,false,false,20,8508346,844469663036503,238047,114542466856,421578,7328,857062778520,1806299593,351.974518148,20,351.985,352.011,646196,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/traffic_3b_unknown.cnf.gz/0,OK,NaN
543,350.813,350.809,350.684,0.124709,99.9988,704972,false,false,20,8216514,844426437410474,161103,115160690915,424380,8043,856654357632,1847754115,350.799534666,20,350.809,350.813,704972,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/traffic_pcb_unknown.cnf.gz/0,OK,NaN
544,900.041,900.04,899.522,0.517812,99.9999,955836,true,false,143,40449331,2111109518288623,413371,206905466066,1104323,8590,2193829954161,10060238152,900.028410689,143,900.04,900.041,955836,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/vange-col-abb313GPIA-9-c.cnf.gz/0,TLE,NaN
545,307.092,307.084,304.576,2.50727,99.9974,7071864,false,false,0,27840018,703714361091091,1655187,76769230940,460884,6416,758198293222,2203581969,307.077920584,0,307.084,307.092,7071864,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/velev-pipe-sat-1.0-b7.cnf.gz/0,OK,NaN
546,900.035,900.014,899.994,0.020184,99.9977,433124,true,false,0,49298918,2111072276668734,365809,151142368756,1297085,22893,2193333660293,136615224,900.022290298,0,900.014,900.035,433124,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/homer16.shuffled.cnf.gz/0,TLE,NaN
547,366.802,366.797,365.363,1.43444,99.9988,1071444,false,false,20,66019126,844463502615223,456513,50574185493,564366,8466,894105824403,1344186332,366.788317209,20,366.797,366.802,1071444,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/minxor128.cnf.gz/0,OK,NaN
548,203.844,203.838,203.649,0.188702,99.9969,508152,false,false,20,68426861,562952329960259,5402963,46916871265,327971,6964,499261594980,833985373,203.831144696,20,203.838,203.844,508152,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE07-09.cnf.gz/0,OK,NaN
549,59.6607,59.6552,59.4625,0.192714,99.9908,724672,false,false,20,5117571,140757830892686,328072,17257629497,151889,7517,145260799311,409168067,59.647719787,20,59.6552,59.6607,724672,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/q_query_3_L150_coli.sat.cnf.gz/0,OK,NaN
550,900.038,900.007,899.942,0.065253,99.9966,490992,true,false,0,127539146,2111087713746984,2604083,155953563974,1857899,13359,2195979187838,1260097784,900.023992017,0,900.007,900.038,490992,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/rand_net70-60-10.shuffled.cnf.gz/0,TLE,NaN
551,4.04506,4.04066,3.99816,0.042501,99.8913,470172,false,false,10,237699,5802642945,33464,344436206,24280,7000,10044987483,9794786,4.031730391,10,4.04066,4.04506,470172,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/ndhf_xits_20_SAT.cnf.gz/0,OK,NaN
552,0.0285751,0.024466,0.012923,0.011543,85.6199,0,false,false,20,29433,7167749,3416,3431372,11249,5468,28924228,18418,0.015621606,20,0.024466,0.0285751,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/dp04u03.shuffled.cnf.gz/0,OK,NaN
553,643.384,643.382,643.322,0.060442,99.9997,529044,false,false,20,101261180,1548126329731911,1186293,143065191652,1075273,9455,1567177123781,2501867007,643.371177934,20,643.382,643.384,529044,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/post-c32s-ss-8.cnf.gz/0,OK,NaN
554,29.3853,29.3806,29.3065,0.074094,99.984,532296,false,false,10,4956847,17796428972,289498,6092123180,72771,6094,73244923610,149968200,29.372184817,10,29.3806,29.3853,532296,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/sha0_35_1.cnf.gz/0,OK,NaN
555,65.2985,65.2895,65.0669,0.222615,99.9863,532632,false,false,20,12325670,140753787950310,295363,8525454931,131253,6326,159325008205,198703957,65.285410428,20,65.2895,65.2985,532632,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/minxorminand064.cnf.gz/0,OK,NaN
556,2.65133,2.64698,2.55535,0.091624,99.8357,603112,false,false,10,475435,2542406738,57519,765020284,42209,6761,6567609266,22014157,2.637850009,10,2.64698,2.65133,603112,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.gz/0,OK,NaN
557,30.2091,30.2021,29.9366,0.26545,99.9768,937764,false,false,10,10706200,140765520444993,1119615,7670002275,119093,6987,71805386136,153433936,30.196156699,10,30.2021,30.2091,937764,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-27-step14.cnf.gz/0,OK,NaN
558,254.966,254.955,254.933,0.021893,99.9956,431560,false,false,20,67608373,703687572801791,272122,60651999704,377419,8547,623883834086,91834262,254.952384305,20,254.955,254.966,431560,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE07-21.cnf.gz/0,OK,NaN
559,6.04509,6.0408,6.01688,0.023921,99.929,454768,false,false,20,628513,140738389538600,26393,1177306796,20821,5588,12387702344,6819472,6.031929507,20,6.0408,6.04509,454768,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/aaai10-planning-ipc5-rovers-18-step11.cnf.gz/0,OK,NaN
560,900.062,900.032,899.6,0.43199,99.9966,868420,true,false,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,143,900.032,900.062,868420,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/aes_equiv_encry_2_rounds.debugged.cnf.gz/0,TLE,NaN
561,16.8692,16.8601,16.8107,0.049386,99.9457,488712,false,false,20,2452107,16449148485,70617,5524647444,49519,5808,42018654790,29954929,16.855889465,20,16.8601,16.8692,488712,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/manol-pipe-g7nidw.cnf.gz/0,OK,NaN
562,8.08746,8.07847,7.95951,0.118958,99.8889,635336,false,false,20,504069,140737678746828,63507,1917940387,51998,6944,19323149146,63334005,8.073268230,20,8.07847,8.08746,635336,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf.gz/0,OK,NaN
563,49.5895,49.586,49.5283,0.057723,99.993,521880,false,false,20,4334084,140748851783628,72419,10020110402,92002,6012,120234194595,183490439,49.576658507,20,49.586,49.5895,521880,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/schup-l2s-guid-1-k56.cnf.gz/0,OK,NaN
564,276.97,276.966,276.614,0.352409,99.9987,1055440,false,false,20,21830341,562978618430773,1516165,71717551929,449132,8884,676836595624,1787341395,276.955956491,20,276.966,276.97,1055440,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/q_query_3_L200_coli.sat.cnf.gz/0,OK,NaN
565,316.424,316.419,316.194,0.224668,99.9985,872388,false,false,20,16768169,844429111882107,1827296,55013777208,417443,8462,768779792437,4693044964,316.409357935,20,316.419,316.424,872388,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/UCG-15-10p0.cnf.gz/0,OK,NaN
566,62.6771,62.67,62.3077,0.362391,99.9887,1204164,false,false,10,1133325,140765846553028,168343,4350813961,123018,6228,152903066178,538119955,62.663780813,10,62.67,62.6771,1204164,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/velev-pipe-sat-1.0-b10.cnf.gz/0,OK,NaN
567,0.713881,0.709742,0.669792,0.03995,99.4202,473224,false,false,10,556487,577937775,65066,216176275,24574,6208,1736526785,5782776,0.700599152,10,0.709742,0.713881,473224,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE11-16.cnf.gz/0,OK,NaN
568,10.2047,10.1938,10.1773,0.01646,99.8929,422656,false,false,10,1786710,7916060869,19060,2626345401,25998,5809,25392563490,655230,10.189646388,10,10.1938,10.2047,422656,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/simon-s02b-r4b1k1.2.cnf.gz/0,OK,NaN
569,30.8451,30.8403,30.7676,0.072751,99.9846,588216,false,false,10,4115485,140753457330488,72237,6616157143,82573,6183,73405527042,77466035,30.832140866,10,30.8403,30.8451,588216,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/SAT_dat.k65.debugged.cnf.gz/0,OK,NaN
570,317.675,317.672,317.563,0.109107,99.999,699944,false,false,20,7462420,703721240731200,133343,99510389686,382333,6550,775307361712,2492373977,317.662330466,20,317.672,317.675,699944,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/traffic_f_unknown.cnf.gz/0,OK,NaN
571,15.4579,15.4532,15.4221,0.031091,99.9691,449984,false,false,10,1091780,11478386490,23615,3263866227,36210,6242,38510175316,15821777,15.445024764,10,15.4532,15.4579,449984,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/vmpc_26.cnf.gz/0,OK,NaN
572,0.632125,0.627613,0.611761,0.015852,99.2862,430276,false,false,10,70395,972990766,13846,73625741,13933,6720,1532377010,355738,0.619041638,10,0.627613,0.632125,430276,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/rbcl_xits_14_SAT.cnf.gz/0,OK,NaN
