,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_tlb_miss,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,platform,hostname,run_id,verdict,runsolver_error
402,335.02,42.265,41.7657,0.499295,12.6156,750136,false,false,10,281475179063354,105236351059,549088580,334.089836660,10,42.265,335.02,750136,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/traffic_r_sat.cnf.gz/0,OK,NaN
403,906.791,122.844,121.044,1.79944,13.5471,1119020,true,false,0,422212739023535,305518873164,1334129821,905.176833291,0,122.844,906.791,1119020,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/12pipe_bug4_q0.used-as.sat04-723.cnf.gz/0,TLE,NaN
404,906.375,123.219,123.017,0.201735,13.5947,416820,true,false,1,140737578306997,304886275524,1642923878,900.159230409,1,123.219,906.375,416820,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/mizh-md5-48-5.cnf.gz/0,TLE,NaN
405,740.236,94.1533,93.6267,0.526626,12.7194,555880,false,false,20,140737763201489,234562190839,1382586448,739.947753403,20,94.1533,740.236,555880,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/UTI-10-10p0.cnf.gz/0,OK,NaN
406,909.625,121.485,121.418,0.066955,13.3555,335676,true,false,1,-1,-1,-1,-1,1,121.485,909.625,335676,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-02.cnf.gz/0,TLE,NaN
407,905.423,120.91,120.446,0.463662,13.354,578448,true,false,0,281475105927736,301191171740,1334872526,905.065510380,0,120.91,905.423,578448,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-f7idw.cnf.gz/0,TLE,NaN
408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,422212524123109,440423044584,2221954827,1092.617065470,-1,-1,-1,-1,NaN,NaN,output/glibc/default[s=mergesat]/sat_gauss_bench/post-c32s-gcdm16-22.cnf.gz/0/stdout.txt,RTE,true
409,906.608,115.502,115.299,0.203266,12.74,402768,true,false,20,140737978552854,287373420041,1283112899,905.063139966,20,115.502,906.608,402768,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/SAT_dat.k55.debugged.cnf.gz/0,TLE,NaN
410,909.926,120.571,120.356,0.214441,13.2506,415844,true,false,1,-1,-1,-1,-1,1,120.571,909.926,415844,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/mizh-sha0-36-4.cnf.gz/0,TLE,NaN
411,911.92,118.874,118.392,0.481599,13.0355,471060,true,false,1,562950053703939,293332914352,1028110789,904.421619913,1,118.874,911.92,471060,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/velev-vliw-uns-2.0-iq2.cnf.gz/0,TLE,NaN
412,903.594,119.934,119.375,0.558917,13.273,607852,true,false,0,-1,-1,-1,-1,0,119.934,903.594,607852,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/total-10-13-u.cnf.gz/0,TLE,NaN
413,588.408,78.8177,78.4711,0.346643,13.3951,536824,false,false,10,281475657609679,196324867019,889899814,588.139299274,10,78.8177,588.408,536824,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/SAT_dat.k90.debugged.cnf.gz/0,OK,NaN
414,17.5336,2.04992,1.83686,0.213053,11.6913,458184,false,false,10,5432134,5076251392,20175096,16.538368700,10,2.04992,17.5336,458184,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf.gz/0,OK,NaN
415,908.581,119.344,117.701,1.64302,13.1352,2037980,true,false,1,-1,-1,-1,-1,1,119.344,908.581,2037980,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-27-step13.cnf.gz/0,TLE,NaN
416,790.185,105.587,105.383,0.204536,13.3624,354508,false,false,20,1310610349,263095185641,999979418,789.338273387,20,105.587,790.185,354508,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k25.debugged.cnf.gz/0,OK,NaN
417,903.746,121.001,120.756,0.244287,13.3888,505284,true,false,0,-1,-1,-1,-1,0,121.001,903.746,505284,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/UTI-15-5p1.cnf.gz/0,TLE,NaN
418,237.299,31.8931,31.6881,0.204985,13.4401,463128,false,false,20,377765824,79446535583,287262586,236.877513335,20,31.8931,237.299,463128,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf.gz/0,OK,NaN
419,911.024,120.088,119.948,0.139998,13.1817,404248,true,false,1,-1,-1,-1,-1,1,120.088,911.024,404248,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/sha0_36_5.cnf.gz/0,TLE,NaN
420,3.09696,0.282803,0.249085,0.033718,9.13163,299528,false,false,20,396366,672555930,1375293,2.994008605,20,0.282803,3.09696,299528,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf.gz/0,OK,NaN
421,380.512,51.2941,51.1329,0.161268,13.4803,410732,false,false,20,519378979,127792489669,600079251,380.244596725,20,51.2941,380.512,410732,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE11-11.cnf.gz/0,OK,NaN
422,587.717,74.4781,74.3785,0.099578,12.6724,364288,false,false,20,140737806931061,185567487563,507315705,587.465856764,20,74.4781,587.717,364288,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/rbcl_xits_07_UNSAT.cnf.gz/0,OK,NaN
423,489.812,62.8698,62.6431,0.22667,12.8355,458848,false,false,20,140738952652355,156581902794,771312938,489.493163532,20,62.8698,489.812,458848,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/simon-s03-fifo8-400.cnf.gz/0,OK,NaN
424,97.6253,13.2413,13.138,0.103267,13.5634,344080,false,false,10,101202816,32935371947,96110257,96.468892070,10,13.2413,97.6253,344080,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE09-05.cnf.gz/0,OK,NaN
425,906.695,119.644,118.824,0.820318,13.1957,758200,true,false,0,140738106266210,296521524049,1774473682,902.170658150,0,119.644,906.695,758200,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-c10nidw.cnf.gz/0,TLE,NaN
426,910.335,111.664,110.762,0.902024,12.2662,713688,true,false,1,140737732150319,275874968637,1502322221,902.629273888,1,111.664,910.335,713688,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf.gz/0,TLE,NaN
427,906.902,123.767,123.634,0.1329,13.6472,352740,true,false,0,281475551351672,307889346922,992016742,905.181802902,0,123.767,906.902,352740,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/slp-synthesis-aes-bottom12.cnf.gz/0,TLE,NaN
428,678.049,88.6622,88.4715,0.190757,13.0761,412412,false,false,20,562950064113726,220828855396,924920735,677.574192623,20,88.6622,678.049,412412,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf.gz/0,OK,NaN
429,906.328,119.815,119.24,0.574855,13.2198,530188,true,false,0,281475229209693,298223235220,1723966128,905.193682946,0,119.815,906.328,530188,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/partial-5-13-s.cnf.gz/0,TLE,NaN
430,908.794,116.259,115.769,0.490278,12.7927,566256,true,false,1,-1,-1,-1,-1,1,116.259,908.794,566256,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/UR-15-10p0.cnf.gz/0,TLE,NaN
431,8.65664,1.16734,1.1238,0.043548,13.4849,313484,false,false,20,870376,2835806328,1465703,8.473800462,20,1.16734,8.65664,313484,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/cmu-bmc-barrel6.cnf.gz/0,OK,NaN
432,19.1715,1.95847,1.91224,0.046228,10.2155,341248,false,false,20,18949790,4848448223,16633816,17.325139483,20,1.95847,19.1715,341248,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/een-tip-uns-nusmv-t5.B.cnf.gz/0,OK,NaN
433,902.943,116.239,115.773,0.465761,12.8733,586384,true,false,0,-1,-1,-1,-1,0,116.239,902.943,586384,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/uts-l06-ipc5-h33-unknown.cnf.gz/0,TLE,NaN
434,353.51,41.7039,41.5312,0.172676,11.7971,455936,false,false,10,375941958,103890675297,448922278,353.420681145,10,41.7039,353.51,455936,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/SAT_dat.k60.debugged.cnf.gz/0,OK,NaN
435,8.04181,0.813638,0.778402,0.035236,10.1176,307204,false,false,10,271946,1947152246,1108530,7.650994445,10,0.813638,8.04181,307204,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/aes_32_1_keyfind_1.cnf.gz/0,OK,NaN
436,33.3773,3.97376,3.91765,0.056106,11.9056,329212,false,false,20,19740757,9857154719,21920405,32.757279134,20,3.97376,33.3773,329212,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-g6bi.cnf.gz/0,OK,NaN
437,764.939,99.3,98.4155,0.884512,12.9814,823152,false,false,10,1002831206,247398092144,1575448424,763.338420122,10,99.3,764.939,823152,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/clauses-6.cnf.gz/0,OK,NaN
438,398.081,46.4979,46.3518,0.146113,11.6805,391068,false,false,20,678747259,115823539681,385353455,397.198829876,20,46.4979,398.081,391068,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/dated-5-11-u.cnf.gz/0,OK,NaN
439,904.231,118.813,117.702,1.11087,13.1396,1011896,true,false,0,-1,-1,-1,-1,0,118.813,904.231,1011896,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-18-step16.cnf.gz/0,TLE,NaN
440,326.488,41.2014,41.0696,0.131748,12.6196,412420,false,false,20,140737657118269,102619033924,478251563,326.029212296,20,41.2014,326.488,412420,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf.gz/0,OK,NaN
441,910.448,113.541,112.973,0.568899,12.4709,618580,true,false,1,-1,-1,-1,-1,1,113.541,910.448,618580,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/9dlx_vliw_at_b_iq5.cnf.gz/0,TLE,NaN
442,4.10126,0.629746,0.531756,0.09799,15.3549,368956,false,false,20,1051247,1530473433,5043960,4.038361643,20,0.629746,4.10126,368956,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/dspam_dump_vc950.cnf.gz/0,OK,NaN
443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1633522483,357881308279,2423587329,1005.551401683,-1,-1,-1,-1,NaN,NaN,output/glibc/default[s=mergesat]/sat_gauss_bench/UTI-15-10p0.cnf.gz/0/stdout.txt,RTE,true
444,272.957,37.4693,37.41,0.059284,13.7272,372768,false,false,20,140737537995562,93328082822,318398377,272.587054534,20,37.4693,272.957,372768,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/all.used-as.sat04-986.cnf.gz/0,OK,NaN
445,909.3,121.215,121.042,0.173335,13.3306,414644,true,false,1,-1,-1,-1,-1,1,121.215,909.3,414644,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/sha0_35_4.cnf.gz/0,TLE,NaN
446,912.44,119.275,117.026,2.24839,13.0721,2819044,true,false,1,422212499390406,293415165096,1685698976,902.841548464,1,119.275,912.44,2819044,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/grid-strips-grid-y-3.035-NOTKNOWN.cnf.gz/0,TLE,NaN
447,912.206,119.069,118.927,0.142362,13.0529,334260,true,false,1,140737496635234,294199080983,941065220,902.399859547,1,119.069,912.206,334260,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/eq.atree.braun.10.unsat.cnf.gz/0,TLE,NaN
448,903.851,117.834,116.209,1.62462,13.0368,1615736,true,false,0,-1,-1,-1,-1,0,117.834,903.851,1615736,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf.gz/0,TLE,NaN
449,910.942,121.303,119.825,1.47755,13.3162,1016396,true,false,1,140738291791322,299452406858,1699661852,903.847407374,1,121.303,910.942,1016396,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-TPP-30-step11.cnf.gz/0,TLE,NaN
450,664.357,89.0036,88.9217,0.081945,13.397,351136,false,false,10,829048179,221758149302,616421432,663.933844542,10,89.0036,664.357,351136,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/vmpc_27.cnf.gz/0,OK,NaN
451,905.528,113.554,112.978,0.575412,12.5401,636948,true,false,0,-1,-1,-1,-1,0,113.554,905.528,636948,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-f10ni.cnf.gz/0,TLE,NaN
452,911.576,125.488,125.092,0.396078,13.766,576484,true,false,1,-1,-1,-1,-1,1,125.488,911.576,576484,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-c10nid_i.cnf.gz/0,TLE,NaN
453,31.0668,3.43362,3.37118,0.062446,11.0524,320960,false,false,10,25252315,8497845130,21409079,28.565500200,10,3.43362,31.0668,320960,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE09-11.cnf.gz/0,OK,NaN
454,16.7329,1.81296,1.76817,0.044784,10.8347,311320,false,false,20,2035281,4436995612,5064190,14.914079101,20,1.81296,16.7329,311320,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/rand_net60-30-1.shuffled.cnf.gz/0,OK,NaN
455,909.091,111.88,111.485,0.394775,12.3067,556856,true,false,1,-1,-1,-1,-1,1,111.88,909.091,556856,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/UTI-20-5p1.cnf.gz/0,TLE,NaN
456,904.993,114.513,114.289,0.22439,12.6535,432304,true,false,20,1797509550,285325315120,876241491,904.003998510,20,114.513,904.993,432304,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/anbul-dated-5-15-u.cnf.gz/0,TLE,NaN
457,910.342,119.631,119.444,0.186848,13.1413,401544,true,false,1,281475107705055,295404463625,781935843,902.845851605,1,119.631,910.342,401544,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/gripper13u.shuffled-as.sat03-395.cnf.gz/0,TLE,NaN
458,911.545,119.665,118.892,0.77343,13.1277,816788,true,false,1,-1,-1,-1,-1,1,119.665,911.545,816788,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/safe-50-h50-sat.cnf.gz/0,TLE,NaN
459,907.339,120.697,120.488,0.208796,13.3023,525816,true,false,0,-1,-1,-1,-1,0,120.697,907.339,525816,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-f9n.cnf.gz/0,TLE,NaN
460,911.854,119.823,118.748,1.07503,13.1406,921496,true,false,1,622934488,295074921586,1551726035,904.360219787,1,119.823,911.854,921496,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-12-step16.cnf.gz/0,TLE,NaN
461,902.749,118.039,117.705,0.333928,13.0755,455000,true,false,0,-1,-1,-1,-1,0,118.039,902.749,455000,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf.gz/0,TLE,NaN
462,909.952,117.58,117.42,0.159094,12.9215,393592,true,false,1,-1,-1,-1,-1,1,117.58,909.952,393592,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k65.debugged.cnf.gz/0,TLE,NaN
463,657.93,87.7805,87.7313,0.049214,13.3419,331980,false,false,20,422212587918581,218637223567,638321798,657.556494638,20,87.7805,657.93,331980,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-20.cnf.gz/0,OK,NaN
464,751.685,98.1911,98.0153,0.175895,13.0628,353588,false,false,20,140737851798443,244577302688,1025097624,750.482804794,20,98.1911,751.685,353588,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/q_query_3_l46_lambda.cnf.gz/0,OK,NaN
465,0.548058,0.041054,0.010682,0.030372,7.49081,0,false,false,10,51287,42767225,42574,0.329666736,10,0.041054,0.548058,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/bart17.shuffled.cnf.gz/0,OK,NaN
466,908.595,118.74,118.428,0.312694,13.0686,427668,true,false,0,562950103830488,294406320894,1527903642,903.896457007,0,118.74,908.595,427668,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/md5_48_1.cnf.gz/0,TLE,NaN
467,771.741,99.8063,99.6695,0.136776,12.9326,402008,false,false,20,1029626691,248622185926,1034154249,771.270246222,20,99.8063,771.741,402008,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-16.cnf.gz/0,OK,NaN
468,910.472,121.879,121.764,0.114793,13.3863,371924,true,false,1,-1,-1,-1,-1,1,121.879,910.472,371924,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/simon-s02-f2clk-50.cnf.gz/0,TLE,NaN
469,142.256,19.4955,19.36,0.13548,13.7045,411396,false,false,10,341353449,48535873558,235641029,141.978404877,10,19.4955,142.256,411396,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/safe-30-h30-sat.cnf.gz/0,OK,NaN
470,908.047,113.122,112.707,0.414669,12.4577,532404,true,false,1,-1,-1,-1,-1,1,113.122,908.047,532404,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/manol-pipe-c7nidw.cnf.gz/0,TLE,NaN
471,307.954,40.3656,40.1187,0.246911,13.1077,512800,false,false,10,301925819,100513349902,408953280,307.570340936,10,40.3656,307.954,512800,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/ibm-2002-21r-k95.cnf.gz/0,OK,NaN
472,643.024,87.6261,87.5091,0.116999,13.6272,341060,false,false,20,796896300,218261313689,722040549,642.561572954,20,87.6261,643.024,341060,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-04.cnf.gz/0,OK,NaN
473,905.922,119.064,118.844,0.219533,13.1428,466324,true,false,0,281475971634389,296478629963,1683172598,904.959475605,0,119.064,905.922,466324,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=mergesat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf.gz/0,TLE,NaN
