,runsolver_MAXVM,max_memory,width_frac_denominator,runsolver_STATUS,pre_wall,runsolver_WCTIME,enc_wall,runsolver_TIMEOUT,width_frac_numerator,perf_cycles,pre_clique_size,cpu_time,run_id,perf_dTLB_loads,runsolver_SYSTEMTIME,runsolver_USERTIME,#vertices,perf_dTLB_store_misses,size_largest_hyperedge,perf_iTLB_load_misses,width,platform,#hyperedges,err,perf_dTLB_load_misses,perf_elapsed,perf_iTLB_loads,runsolver_MEMOUT,perf_cache_misses,ret_fhtd,runsolver_CPUUSAGE,hostname,num_twins,runsolver_CPUTIME,return_code,verdict,wall_time,runsolver_error,hash,perf_dTLB_stores
240,5284388,5284388,NaN,1,NaN,7200.28,NaN,true,NaN,17736493595765,NaN,7198.13,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-hard-007-ext.xml.hg/0,4702512200495,9.95253,7188.18,NaN,37784344720,NaN,341242969,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,129009070693,7198.870252079,66223242,false,51688229772,NaN,99.9701,taurusi6522.taurus.hrsk.tu-dresden.de,NaN,7198.13,1,TLE,7200.28,NaN,NaN,1934674916006
241,8274352,8274352,NaN,1,NaN,221.795,NaN,false,NaN,503448365471,NaN,220.209,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-091-table.xml.hg/0,301700472997,6.09357,214.115,NaN,92708682,NaN,14456199,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,271342507,205.561796317,3068213,true,386077257,NaN,99.2847,taurusi6486.taurus.hrsk.tu-dresden.de,NaN,220.209,1,MEM_ENC,221.795,NaN,NaN,134268863083
242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-54.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
243,1529796,1529796,2,1,[0.32271885871887207],325.18,1.1801695823669434,false,9,799707830027,[1],324.64,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/cnf-2-80-0100-735550.xml.hg/0,304305764439,1.59351,323.047,73,443043849,2,25389825,4.5,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,99,NaN,1630416299,325.048725634,7668938,false,579978895,1,99.8341,taurusi6522.taurus.hrsk.tu-dresden.de,[0],324.64,1,OK,325.18,NaN,3a4b8791ddd3533a5439f803cd752d60df989d47fcfe3bdb5c41b47c66ddf931,141353351152
244,825560,825560,NaN,0,NaN,4.5045,NaN,false,NaN,5583651216,NaN,3.06189,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-37.xml.hg/0,2276582294,0.995181,2.06671,NaN,504516,NaN,1721567,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,4450871,3.775004668,1446197,false,2066811,NaN,67.9741,taurusi6521.taurus.hrsk.tu-dresden.de,NaN,3.06189,0,RTE,4.5045,NaN,NaN,1246001346
245,830368,830368,1,0,[0.1265089511871338],3.42362,0.0760488510131836,false,4,7536722765,[1],3.21018,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-01.xml.hg/0,3124152843,0.357243,2.85293,20,594698,2,1872818,4.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,53,NaN,5272597,3.294619378,1637347,false,4333447,1,93.7655,taurusi6484.taurus.hrsk.tu-dresden.de,[0],3.21018,0,OK,3.42362,NaN,f9f747ceb486c1918ddb662d708096de9df14fa35e66b2fa69335ca057812036,1694586625
246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-48.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-medium-002-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-032-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
249,8245360,8245360,NaN,1,NaN,139.844,NaN,false,NaN,344252649738,NaN,142.095,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-hard-165-ext.xml.hg/0,167767516240,24.9601,117.135,NaN,34475203,NaN,115915812,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,210893368,139.381405138,5451273,true,352517821,NaN,101.61,taurusi6336.taurus.hrsk.tu-dresden.de,NaN,142.095,1,MEM,139.844,NaN,NaN,91589188792
250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/rand-25-10-25-87-27.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
251,826252,826252,1,0,[0.04129648208618164],2.83151,0.07525467872619629,false,4,-1,[1],2.49387,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-72.xml.hg/0,-1,0.348357,2.14551,20,-1,2,-1,4.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,53,NaN,-1,-1,-1,false,-1,1,88.0756,taurusi6336.taurus.hrsk.tu-dresden.de,[0],2.49387,0,OK,2.83151,NaN,e83fe1f6a4eeb4cc4e3975b8aadb85ab39c1baeb6fc8e19fa6efc125844ab693,-1
252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-028-table.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-40-10-07948-40-27.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
254,3464900,3464900,1,1,[0.1076204776763916],2034.15,4.236602783203125,false,4,5011897774354,[1],2033.51,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-008-ext.xml.hg/0,1610652889242,6.93034,2026.58,79,5395443537,5,98142265,4.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,54,NaN,24295069189,2034.019765270,27204132,false,12117961329,1,99.9688,taurusi6508.taurus.hrsk.tu-dresden.de,[0],2033.51,1,OK,2034.15,NaN,883dd336c55a0efb88d29f5e0b5bfd5fc767ccbc86446cc384854896b1e001b3,703527548792
255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-40-40.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
256,8435924,8435924,NaN,1,NaN,155.748,NaN,false,NaN,382351443441,NaN,158.131,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-hard-174-ext.xml.hg/0,175853476557,33.1435,124.988,NaN,35437658,NaN,114033460,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,226665779,155.000112151,6733502,true,478035632,NaN,101.53,taurusi6475.taurus.hrsk.tu-dresden.de,NaN,158.131,1,MEM,155.748,NaN,NaN,96216780211
257,814316,814316,NaN,1,NaN,9.0519,NaN,false,NaN,10939952800,NaN,4.69596,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/MaxCSP-wijsmanguo.xml.hg/0,5067651613,0.494894,4.20106,NaN,750122,NaN,2395884,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,7997624,8.917377056,2891060,false,2289912,NaN,51.8782,taurusi6484.taurus.hrsk.tu-dresden.de,NaN,4.69596,1,RTE,9.0519,NaN,NaN,2737505853
258,3921872,3921872,NaN,1,NaN,751.556,NaN,false,NaN,1851431880591,NaN,751.506,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-medium-024-ext.xml.hg/0,652055540384,6.71199,744.794,NaN,1404319283,NaN,52992425,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,7221572172,751.426562939,16012118,false,2630448024,NaN,99.9934,taurusi6340.taurus.hrsk.tu-dresden.de,NaN,751.506,1,RTE,751.556,NaN,NaN,291228007327
259,8269904,8269904,NaN,1,NaN,1033.97,NaN,false,NaN,2491753590867,NaN,1029.38,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-148-table.xml.hg/0,2070752940412,5.40118,1023.98,NaN,91053121,NaN,14046090,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,382837157,1013.269028645,4594592,true,418236396,NaN,99.5566,taurusi6404.taurus.hrsk.tu-dresden.de,NaN,1029.38,1,MEM,1033.97,NaN,NaN,838700406501
260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-092-table.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-112-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
262,1634240,1634240,1,0,[0.14313507080078125],136.98,1.322110652923584,false,4,335761191023,[1],136.566,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/cnf-2-80-0100-735549.xml.hg/0,135008203954,2.12519,134.441,72,167131795,2,13466999,4.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,94,NaN,759241295,136.705946941,6150129,false,216834488,1,99.6974,taurusi6336.taurus.hrsk.tu-dresden.de,[0],136.566,0,OK,136.98,NaN,cd82b72c5fdfce8e0521a5c37e7a08615bab6579ffcc43abcb41f430fb0d36ec,64445987030
263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-30.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
264,8244388,8244388,NaN,1,NaN,166.403,NaN,false,NaN,407091188699,NaN,168.378,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-hard-140-ext.xml.hg/0,200245456551,31.0665,137.312,NaN,37957341,NaN,130110783,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,244626293,165.704872171,9048656,true,384142156,NaN,101.187,taurusi6486.taurus.hrsk.tu-dresden.de,NaN,168.378,1,MEM,166.403,NaN,NaN,110026002559
265,829032,829032,2,0,[0.040961265563964844],4.35325,0.07524895668029785,false,9,9831137556,[1],4.14003,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-40-80.xml.hg/0,3942238224,0.330345,3.80968,20,1197479,2,1518729,4.5,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,53,NaN,7207630,4.224958304,1733671,false,2004333,1,95.102,taurusi6340.taurus.hrsk.tu-dresden.de,[0],4.14003,0,OK,4.35325,NaN,453d46a410b16480f1146ad058b8e8e4d6cdd81018c3f79d7ed663f8939646ef,2123847353
266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-40-10-07948-40-96.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-69.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-106-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/rand-25-10-25-87-20.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-04.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-039-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-40-36.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
273,1057584,1057584,1,0,[0.08996725082397461],68.9187,0.45295262336730957,false,6,168959326184,[1],68.7132,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/cnf-2-40-0100-730626.xml.hg/0,59288480668,0.657421,68.0557,39,175850100,2,7538511,6.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,94,NaN,638388707,68.780249224,3607837,false,49368370,1,99.7018,taurusi6336.taurus.hrsk.tu-dresden.de,[0],68.7132,0,OK,68.9187,NaN,ce74859faa9af92610888451e86ce200a300656d7b2c70e99c000fa712234600,29657172177
274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-40-47.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-40-12.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-40-10-07948-40-67.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
277,8243080,8243080,NaN,1,NaN,134.202,NaN,false,NaN,329387167461,NaN,135.772,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/pret-150-60.xml.hg/0,145661081671,21.9269,113.845,NaN,36359241,NaN,88970994,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,208599780,133.683065092,6639797,true,455153349,NaN,101.17,taurusi6475.taurus.hrsk.tu-dresden.de,NaN,135.772,1,MEM,134.202,NaN,NaN,79873916528
278,8546572,8546572,NaN,1,NaN,823.087,NaN,false,NaN,1980041943760,NaN,822.175,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-135-table.xml.hg/0,1646443985730,5.47839,816.696,NaN,91102378,NaN,13727290,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,380515060,802.478321175,4546982,true,392855663,NaN,99.8892,taurusi6509.taurus.hrsk.tu-dresden.de,NaN,822.175,1,MEM,823.087,NaN,NaN,669676109344
279,7658428,7658428,NaN,1,NaN,7200.39,NaN,true,NaN,17743164322681,NaN,7200.3,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-051-ext.xml.hg/0,4451667411223,28.5337,7171.76,NaN,35559617482,NaN,381422316,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,117992668669,7199.905871071,96909586,false,70452058040,NaN,99.9987,taurusi6509.taurus.hrsk.tu-dresden.de,NaN,7200.3,1,TLE,7200.39,NaN,NaN,1821630547176
280,8242584,8242584,NaN,1,NaN,1559.51,NaN,false,NaN,-1,NaN,1558.84,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-172-table.xml.hg/0,-1,11.7151,1547.12,NaN,-1,NaN,-1,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,-1,-1,-1,true,-1,NaN,99.9569,taurusi6586.taurus.hrsk.tu-dresden.de,NaN,1558.84,1,MEM,1559.51,NaN,NaN,-1
281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-hard-039-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
282,8270004,8270004,NaN,1,NaN,1030.08,NaN,false,NaN,2487197171681,NaN,1028.34,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-057-table.xml.hg/0,2059275105195,6.21247,1022.12,NaN,95870149,NaN,13565897,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,393318762,1008.564321083,3858362,true,378969123,NaN,99.8306,taurusi6413.taurus.hrsk.tu-dresden.de,NaN,1028.34,1,MEM,1030.08,NaN,NaN,834440193097
283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-120-table.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-medium-093-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-90.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-40-77.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/pigeonsPlus-06-04.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-40-10-07948-40-02.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/cnf-3-40-0100-730621.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-40-18.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/rand-25-10-21-85-32.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
